time_ms,status,altitude_m,speed_ms,accel_ms2
312164,5,1932,0,0
312184,5,1932,0,0
312204,5,1931,0,0
312224,5,1931,0,0
312244,5,1931,0,0
312264,5,1931,0,0
312284,5,1931,0,0
312304,5,1931,0,0
312324,5,1931,0,0
312344,5,1931,0,0
312364,5,1930,0,0
312384,5,1930,0,0
312404,5,1930,0,0
312424,5,1930,0,0
312444,5,1930,0,0
312464,5,1930,0,0
312484,5,1930,0,0
312504,5,1930,0,0
312524,5,1930,0,0
312544,5,1930,0,0
312564,5,1930,0,0
312584,5,1930,0,0
312604,5,1930,0,0
312624,5,1929,0,0
312644,5,1929,0,0
312664,5,1929,0,0
312684,5,1929,0,0
312704,5,1929,0,0
312724,5,1929,0,0
312744,5,1929,0,0
312764,5,1929,0,0
312784,5,1929,0,0
312804,5,1929,0,0
312824,5,1928,0,0
312844,5,1928,0,0
312864,5,1928,0,0
312884,5,1928,0,0
312904,5,1928,0,0
312924,5,1928,0,0
312944,5,1927,0,0
312964,5,1927,0,0
312984,5,1927,0,0
313004,5,1927,0,0
313024,5,1927,0,0
313044,5,1927,0,0
313064,5,1927,0,0
313084,5,1927,0,0
313104,5,1926,0,0
313124,5,1926,0,0
313144,5,1926,0,0
313164,5,1926,0,0
313184,5,1926,0,0
313204,5,1926,0,0
313224,5,1926,0,0
313244,5,1925,0,0
313264,5,1925,0,0
313284,5,1925,0,0
313304,5,1925,0,0
313324,5,1925,0,0
313344,5,1925,0,0
313364,5,1925,0,0
313384,5,1925,0,0
313404,5,1924,0,0
313424,5,1924,0,0
313444,5,1924,0,0
313464,5,1924,0,0
313484,5,1924,0,0
313504,5,1924,0,0
313524,5,1924,0,0
313544,5,1924,0,0
313564,5,1924,0,0
313584,5,1924,0,0
313604,5,1923,0,0
313624,5,1923,0,0
313644,5,1923,0,0
313664,5,1923,0,0
313684,5,1923,0,0
313704,5,1923,0,0
313724,5,1923,0,0
313744,5,1923,0,0
313764,5,1923,0,0
313784,5,1923,0,0
313804,5,1923,0,0
313824,5,1922,0,0
313844,5,1922,0,0
313864,5,1922,0,0
313884,5,1922,0,0
313904,5,1922,0,0
313924,5,1922,0,0
313944,5,1922,0,0
313964,5,1922,0,0
313984,5,1922,0,0
314004,5,1922,0,0
314024,5,1922,0,0
314044,5,1921,0,0
314064,5,1921,0,0
314084,5,1921,0,0
314104,5,1921,0,0
314124,5,1921,0,0
314144,5,1920,0,0
314164,5,1920,0,0
314184,5,1920,0,0
314204,5,1920,0,0
314224,5,1920,0,0
314244,5,1920,0,0
314264,5,1920,0,0
314284,5,1920,0,0
314304,5,1919,0,0
314324,5,1919,0,0
314344,5,1919,0,0
314364,5,1919,0,0
314384,5,1919,0,0
314404,5,1919,0,0
314424,5,1919,0,0
314444,5,1919,0,0
314464,5,1919,0,0
314484,5,1919,0,0
314504,5,1918,0,0
314524,5,1918,0,0
314544,5,1918,0,0
314564,5,1918,0,0
314584,5,1918,0,0
314604,5,1918,0,0
314624,5,1918,0,0
314644,5,1918,0,0
314664,5,1918,0,0
314684,5,1917,0,0
314704,5,1917,0,0
314724,5,1917,0,0
314744,5,1917,0,0
314764,5,1917,0,0
314784,5,1917,0,0
314804,5,1917,0,0
314824,5,1917,0,0
314844,5,1917,0,0
314864,5,1917,0,0
314884,5,1917,0,0
314904,5,1917,0,0
314924,5,1916,0,0
314944,5,1916,0,0
314964,5,1916,0,0
314984,5,1916,0,0
315004,5,1916,0,0
315024,5,1916,0,0
315044,5,1916,0,0
315064,5,1916,0,0
315084,5,1916,0,0
315104,5,1916,0,0
315124,5,1916,0,0
315144,5,1915,0,0
315164,5,1915,0,0
315184,5,1915,0,0
315204,5,1915,0,0
315224,5,1915,0,0
315244,5,1915,0,0
315264,5,1915,0,0
315284,5,1915,0,0
315304,5,1915,0,0
315324,5,1914,0,0
315344,5,1914,0,0
315364,5,1914,0,0
315384,5,1914,0,0
315404,5,1914,0,0
315424,5,1914,0,0
315444,5,1914,0,0
315464,5,1914,0,0
315484,5,1914,0,0
315504,5,1913,0,0
315524,5,1913,0,0
315544,5,1913,0,0
315564,5,1913,0,0
315584,5,1913,0,0
315604,5,1912,0,0
315624,5,1912,0,0
315644,5,1912,0,0
315664,5,1912,0,0
315684,5,1912,0,0
315704,5,1912,0,0
315724,5,1912,0,0
315744,5,1912,0,0
315764,5,1911,0,0
315784,5,1911,0,0
315804,5,1911,0,0
315824,5,1911,0,0
315844,5,1911,0,0
315864,5,1911,0,0
315884,5,1911,0,0
315904,5,1911,0,0
315924,5,1910,0,0
315944,5,1910,0,0
315964,5,1910,0,0
315984,5,1910,0,0
316004,5,1910,0,0
316024,5,1910,0,0
316044,5,1910,0,0
316064,5,1909,0,0
316084,5,1909,0,0
316104,5,1909,0,0
316124,5,1909,0,0
316144,5,1909,0,0
316164,5,1909,0,0
316184,5,1909,0,0
316204,5,1909,0,0
316224,5,1909,0,0
316244,5,1908,0,0
316264,5,1908,0,0
316284,5,1908,0,0
316304,5,1908,0,0
316324,5,1908,0,0
316344,5,1908,0,0
316364,5,1908,0,0
316384,5,1908,0,0
316404,5,1908,0,0
316424,5,1908,0,0
316444,5,1908,0,0
316464,5,1908,0,0
316484,5,1907,0,0
316504,5,1907,0,0
316524,5,1907,0,0
316544,5,1907,0,0
316564,5,1907,0,0
316584,5,1907,0,0
316604,5,1907,0,0
316624,5,1907,0,0
316644,5,1907,0,0
316664,5,1907,0,0
316684,5,1907,0,0
316704,5,1907,0,0
316724,5,1906,0,0
316744,5,1907,0,0
316764,5,1906,0,0
316784,5,1906,0,0
316804,5,1906,0,0
316824,5,1906,0,0
316844,5,1906,0,0
316864,5,1906,0,0
316884,5,1906,0,0
316904,5,1906,0,0
316924,5,1905,0,0
316944,5,1905,0,0
316964,5,1905,0,0
316984,5,1905,0,0
317004,5,1905,0,0
317024,5,1904,0,0
317044,5,1904,0,0
317064,5,1904,0,0
317084,5,1904,0,0
317104,5,1904,0,0
317124,5,1904,0,0
317144,5,1904,0,0
317164,5,1903,0,0
317184,5,1903,0,0
317204,5,1903,0,0
317224,5,1903,0,0
317244,5,1903,0,0
317264,5,1903,0,0
317284,5,1903,0,0
317304,5,1903,0,0
317324,5,1903,0,0
317344,5,1903,0,0
317364,5,1902,0,0
317384,5,1902,0,0
317404,5,1902,0,0
317424,5,1902,0,0
317444,5,1902,0,0
317464,5,1902,0,0
317484,5,1901,0,0
317504,5,1901,0,0
317524,5,1901,0,0
317544,5,1901,0,0
317564,5,1901,0,0
317584,5,1901,0,0
317604,5,1901,0,0
317624,5,1901,0,0
317644,5,1901,0,0
317664,5,1901,0,0
317684,5,1901,0,0
317704,5,1901,0,0
317724,5,1901,0,0
317744,5,1901,0,0
317764,5,1901,0,0
317784,5,1901,0,0
317804,5,1901,0,0
317824,5,1901,0,0
317844,5,1901,0,0
317864,5,1901,0,0
317884,5,1900,0,0
317904,5,1900,0,0
317924,5,1900,0,0
317944,5,1900,0,0
317964,5,1900,0,0
317984,5,1900,0,0
318004,5,1900,0,0
318024,5,1900,0,0
318044,5,1900,0,0
318064,5,1900,0,0
318084,5,1899,0,0
318104,5,1899,0,0
318124,5,1899,0,0
318144,5,1899,0,0
318164,5,1899,0,0
318184,5,1899,0,0
318204,5,1898,0,0
318224,5,1898,0,0
318244,5,1898,0,0
318264,5,1898,0,0
318284,5,1898,0,0
318304,5,1898,0,0
318324,5,1898,0,0
318344,5,1898,0,0
318364,5,1898,0,0
318384,5,1897,0,0
318404,5,1897,0,0
318424,5,1897,0,0
318444,5,1897,0,0
318464,5,1897,0,0
318484,5,1897,0,0
318504,5,1897,0,0
318524,5,1897,0,0
318544,5,1896,0,0
318564,5,1896,0,0
318584,5,1896,0,0
318604,5,1896,0,0
318624,5,1896,0,0
318644,5,1896,0,0
318664,5,1896,0,0
318684,5,1895,0,0
318704,5,1895,0,0
318724,5,1895,0,0
318744,5,1895,0,0
318764,5,1895,0,0
318784,5,1895,0,0
318804,5,1895,0,0
318824,5,1894,0,0
318844,5,1894,0,0
318864,5,1894,0,0
318884,5,1894,0,0
318904,5,1894,0,0
318924,5,1894,0,0
318944,5,1894,0,0
318964,5,1894,0,0
318984,5,1893,0,0
319004,5,1893,0,0
319024,5,1893,0,0
319044,5,1893,0,0
319064,5,1893,0,0
319084,5,1893,0,0
319104,5,1893,0,0
319124,5,1893,0,0
319144,5,1892,0,0
319164,5,1892,0,0
319184,5,1892,0,0
319204,5,1892,0,0
319224,5,1892,0,0
319244,5,1892,0,0
319264,5,1892,0,0
319284,5,1892,0,0
319304,5,1892,0,0
319324,5,1891,0,0
319344,5,1891,0,0
319364,5,1891,0,0
319384,5,1891,0,0
319404,5,1891,0,0
319424,5,1891,0,0
319444,5,1891,0,0
319464,5,1891,0,0
319484,5,1891,0,0
319504,5,1891,0,0
319524,5,1891,0,0
319544,5,1891,0,0
319564,5,1890,0,0
319584,5,1890,0,0
319604,5,1890,0,0
319624,5,1890,0,0
319644,5,1890,0,0
319664,5,1890,0,0
319684,5,1890,0,0
319704,5,1890,0,0
319724,5,1889,0,0
319744,5,1889,0,0
319764,5,1889,0,0
319784,5,1889,0,0
319804,5,1889,0,0
319824,5,1889,0,0
319844,5,1889,0,0
319864,5,1889,0,0
319884,5,1889,0,0
319904,5,1888,0,0
319924,5,1888,0,0
319944,5,1888,0,0
319964,5,1888,0,0
319984,5,1888,0,0
320004,5,1888,0,0
320024,5,1888,0,0
320044,5,1888,0,0
320064,5,1887,0,0
320084,5,1887,0,0
320104,5,1887,0,0
320124,5,1887,0,0
320144,5,1887,0,0
320164,5,1887,0,0
320184,5,1887,0,0
320204,5,1887,0,0
320224,5,1887,0,0
320244,5,1886,0,0
320264,5,1886,0,0
320284,5,1886,0,0
320304,5,1886,0,0
320324,5,1886,0,0
320344,5,1886,0,0
320364,5,1886,0,0
320384,5,1886,0,0
320404,5,1885,0,0
320424,5,1885,0,0
320444,5,1885,0,0
320464,5,1885,0,0
320484,5,1885,0,0
320504,5,1885,0,0
320524,5,1885,0,0
320544,5,1885,0,0
320564,5,1885,0,0
320584,5,1884,0,0
320604,5,1884,0,0
320624,5,1884,0,0
320644,5,1884,0,0
320664,5,1884,0,0
320684,5,1884,0,0
320704,5,1884,0,0
320724,5,1884,0,0
320744,5,1884,0,0
320764,5,1883,0,0
320784,5,1883,0,0
320804,5,1883,0,0
320824,5,1883,0,0
320844,5,1883,0,0
320864,5,1883,0,0
320884,5,1882,0,0
320904,5,1882,0,0
320924,5,1882,0,0
320944,5,1882,0,0
320964,5,1882,0,0
320984,5,1882,0,0
321004,5,1881,0,0
321024,5,1881,0,0
321044,5,1881,0,0
321064,5,1881,0,0
321084,5,1881,0,0
321104,5,1881,0,0
321124,5,1881,0,0
321144,5,1881,0,0
321164,5,1881,0,0
321184,5,1881,0,0
321204,5,1881,0,0
321224,5,1880,0,0
321244,5,1880,0,0
321264,5,1880,0,0
321284,5,1880,0,0
321304,5,1880,0,0
321324,5,1880,0,0
321344,5,1880,0,0
321364,5,1880,0,0
321384,5,1880,0,0
321404,5,1880,0,0
321424,5,1880,0,0
321444,5,1880,0,0
321464,5,1880,0,0
321484,5,1880,0,0
321504,5,1880,0,0
321524,5,1879,0,0
321544,5,1879,0,0
321564,5,1879,0,0
321584,5,1879,0,0
321604,5,1879,0,0
321624,5,1879,0,0
321644,5,1879,0,0
321664,5,1879,0,0
321684,5,1878,0,0
321704,5,1878,0,0
321724,5,1878,0,0
321744,5,1878,0,0
321764,5,1878,0,0
321784,5,1878,0,0
321804,5,1878,0,0
321824,5,1878,0,0
321844,5,1878,0,0
321864,5,1878,0,0
321884,5,1878,0,0
321904,5,1878,0,0
321924,5,1878,0,0
321944,5,1877,0,0
321964,5,1877,0,0
321984,5,1877,0,0
322004,5,1877,0,0
322024,5,1877,0,0
322044,5,1877,0,0
322064,5,1877,0,0
322084,5,1876,0,0
322104,5,1876,0,0
322124,5,1876,0,0
322144,5,1876,0,0
322164,5,1876,0,0
322184,5,1876,0,0
322204,5,1876,0,0
322224,5,1876,0,0
322244,5,1876,0,0
322264,5,1875,0,0
322284,5,1875,0,0
322304,5,1875,0,0
322324,5,1875,0,0
322344,5,1875,0,0
322364,5,1875,0,0
322384,5,1874,0,0
322404,5,1874,0,0
322424,5,1874,0,0
322444,5,1874,0,0
322464,5,1874,0,0
322484,5,1874,0,0
322504,5,1874,0,0
322524,5,1873,0,0
322544,5,1873,0,0
322564,5,1873,0,0
322584,5,1873,0,0
322604,5,1873,0,0
322624,5,1873,0,0
322644,5,1872,0,0
322664,5,1872,0,0
322684,5,1872,0,0
322704,5,1872,0,0
322724,5,1872,0,0
322744,5,1872,0,0
322764,5,1872,0,0
322784,5,1872,0,0
322804,5,1871,0,0
322824,5,1871,0,0
322844,5,1871,0,0
322864,5,1871,0,0
322884,5,1871,0,0
322904,5,1871,0,0
322924,5,1871,0,0
322944,5,1871,0,0
322964,5,1870,0,0
322984,5,1870,0,0
323004,5,1870,0,0
323024,5,1870,0,0
323044,5,1870,0,0
323064,5,1870,0,0
323084,5,1870,0,0
323104,5,1870,0,0
323124,5,1870,0,0
323144,5,1870,0,0
323164,5,1870,0,0
323184,5,1869,0,0
323204,5,1869,0,0
323224,5,1869,0,0
323244,5,1869,0,0
323264,5,1869,0,0
323284,5,1869,0,0
323304,5,1869,0,0
323324,5,1869,0,0
323344,5,1869,0,0
323364,5,1868,0,0
323384,5,1868,0,0
323404,5,1868,0,0
323424,5,1868,0,0
323444,5,1868,0,0
323464,5,1868,0,0
323484,5,1868,0,0
323504,5,1868,0,0
323524,5,1868,0,0
323544,5,1868,0,0
323564,5,1867,0,0
323584,5,1867,0,0
323604,5,1867,0,0
323624,5,1867,0,0
323644,5,1867,0,0
323664,5,1867,0,0
323684,5,1867,0,0
323704,5,1867,0,0
323724,5,1867,0,0
323744,5,1866,0,0
323764,5,1866,0,0
323784,5,1866,0,0
323804,5,1866,0,0
323824,5,1866,0,0
323844,5,1866,0,0
323864,5,1866,0,0
323884,5,1866,0,0
323904,5,1866,0,0
323924,5,1865,0,0
323944,5,1865,0,0
323964,5,1865,0,0
323984,5,1865,0,0
324004,5,1865,0,0
324024,5,1865,0,0
324044,5,1865,0,0
324064,5,1864,0,0
324084,5,1864,0,0
324104,5,1864,0,0
324124,5,1864,0,0
324144,5,1864,0,0
324164,5,1864,0,0
324184,5,1864,0,0
324204,5,1864,0,0
324224,5,1864,0,0
324244,5,1863,0,0
324264,5,1863,0,0
324284,5,1863,0,0
324304,5,1863,0,0
324324,5,1863,0,0
324344,5,1863,0,0
324364,5,1863,0,0
324384,5,1863,0,0
324404,5,1863,0,0
324424,5,1863,0,0
324444,5,1862,0,0
324464,5,1862,0,0
324484,5,1862,0,0
324504,5,1862,0,0
324524,5,1862,0,0
324544,5,1862,0,0
324564,5,1862,0,0
324584,5,1861,0,0
324604,5,1861,0,0
324624,5,1861,0,0
324644,5,1861,0,0
324664,5,1861,0,0
324684,5,1861,0,0
324704,5,1860,0,0
324724,5,1860,0,0
324744,5,1860,0,0
324764,5,1860,0,0
324784,5,1860,0,0
324804,5,1860,0,0
324824,5,1860,0,0
324844,5,1860,0,0
324864,5,1860,0,0
324884,5,1859,0,0
324904,5,1859,0,0
324924,5,1859,0,0
324944,5,1859,0,0
324964,5,1859,0,0
324984,5,1859,0,0
325004,5,1859,0,0
325024,5,1859,0,0
325044,5,1859,0,0
325064,5,1859,0,0
325084,5,1859,0,0
325104,5,1859,0,0
325124,5,1859,0,0
325144,5,1859,0,0
325164,5,1859,0,0
325184,5,1859,0,0
325204,5,1859,0,0
325224,5,1859,0,0
325244,5,1858,0,0
325264,5,1858,0,0
325284,5,1858,0,0
325304,5,1858,0,0
325324,5,1858,0,0
325344,5,1858,0,0
325364,5,1858,0,0
325384,5,1858,0,0
325404,5,1857,0,0
325424,5,1857,0,0
325444,5,1857,0,0
325464,5,1857,0,0
325484,5,1857,0,0
325504,5,1856,0,0
325524,5,1856,0,0
325544,5,1856,0,0
325564,5,1856,0,0
325584,5,1856,0,0
325604,5,1856,0,0
325624,5,1856,0,0
325644,5,1856,0,0
325664,5,1856,0,0
325684,5,1855,0,0
325704,5,1855,0,0
325724,5,1855,0,0
325744,5,1855,0,0
325764,5,1855,0,0
325784,5,1855,0,0
325804,5,1855,0,0
325824,5,1854,0,0
325844,5,1854,0,0
325864,5,1854,0,0
325884,5,1854,0,0
325904,5,1854,0,0
325924,5,1854,0,0
325944,5,1854,0,0
325964,5,1854,0,0
325984,5,1854,0,0
326004,5,1853,0,0
326024,5,1853,0,0
326044,5,1853,0,0
326064,5,1853,0,0
326084,5,1853,0,0
326104,5,1853,0,0
326124,5,1853,0,0
326144,5,1853,0,0
326164,5,1852,0,0
326184,5,1852,0,0
326204,5,1852,0,0
326224,5,1852,0,0
326244,5,1852,0,0
326264,5,1852,0,0
326284,5,1852,0,0
326304,5,1852,0,0
326324,5,1851,0,0
326344,5,1851,0,0
326364,5,1851,0,0
326384,5,1851,0,0
326404,5,1851,0,0
326424,5,1851,0,0
326444,5,1851,0,0
326464,5,1850,0,0
326484,5,1850,0,0
326504,5,1850,0,0
326524,5,1850,0,0
326544,5,1850,0,0
326564,5,1850,0,0
326584,5,1850,0,0
326604,5,1850,0,0
326624,5,1849,0,0
326644,5,1849,0,0
326664,5,1849,0,0
326684,5,1849,0,0
326704,5,1849,0,0
326724,5,1849,0,0
326744,5,1849,0,0
326764,5,1849,0,0
326784,5,1849,0,0
326804,5,1849,0,0
326824,5,1849,0,0
326844,5,1849,0,0
326864,5,1849,0,0
326884,5,1848,0,0
326904,5,1848,0,0
326924,5,1848,0,0
326944,5,1848,0,0
326964,5,1848,0,0
326984,5,1848,0,0
327004,5,1848,0,0
327024,5,1848,0,0
327044,5,1848,0,0
327064,5,1848,0,0
327084,5,1847,0,0
327104,5,1847,0,0
327124,5,1847,0,0
327144,5,1847,0,0
327164,5,1847,0,0
327184,5,1847,0,0
327204,5,1847,0,0
327224,5,1846,0,0
327244,5,1846,0,0
327264,5,1846,0,0
327284,5,1846,0,0
327304,5,1846,0,0
327324,5,1846,0,0
327344,5,1846,0,0
327364,5,1845,0,0
327384,5,1845,0,0
327404,5,1845,0,0
327424,5,1845,0,0
327444,5,1845,0,0
327464,5,1845,0,0
327484,5,1845,0,0
327504,5,1844,0,0
327524,5,1844,0,0
327544,5,1844,0,0
327564,5,1844,0,0
327584,5,1844,0,0
327604,5,1844,0,0
327624,5,1844,0,0
327644,5,1844,0,0
327664,5,1843,0,0
327684,5,1843,0,0
327704,5,1843,0,0
327724,5,1843,0,0
327744,5,1843,0,0
327764,5,1843,0,0
327784,5,1842,0,0
327804,5,1842,0,0
327824,5,1842,0,0
327844,5,1842,0,0
327864,5,1842,0,0
327884,5,1842,0,0
327904,5,1842,0,0
327924,5,1842,0,0
327944,5,1842,0,0
327964,5,1842,0,0
327984,5,1841,0,0
328004,5,1841,0,0
328024,5,1841,0,0
328044,5,1841,0,0
328064,5,1841,0,0
328084,5,1841,0,0
328104,5,1841,0,0
328124,5,1841,0,0
328144,5,1841,0,0
328164,5,1841,0,0
328184,5,1841,0,0
328204,5,1841,0,0
328224,5,1841,0,0
328244,5,1841,0,0
328264,5,1841,0,0
328284,5,1841,0,0
328304,5,1841,0,0
328324,5,1841,0,0
328344,5,1840,0,0
328364,5,1840,0,0
328384,5,1840,0,0
328404,5,1840,0,0
328424,5,1840,0,0
328444,5,1840,0,0
328464,5,1840,0,0
328484,5,1839,0,0
328504,5,1839,0,0
328524,5,1839,0,0
328544,5,1839,0,0
328564,5,1839,0,0
328584,5,1839,0,0
328604,5,1838,0,0
328624,5,1838,0,0
328644,5,1838,0,0
328664,5,1838,0,0
328684,5,1838,0,0
328704,5,1838,0,0
328724,5,1837,0,0
328744,5,1837,0,0
328764,5,1837,0,0
328784,5,1837,0,0
328804,5,1837,0,0
328824,5,1837,0,0
328844,5,1837,0,0
328864,5,1837,0,0
328884,5,1837,0,0
328904,5,1836,0,0
328924,5,1836,0,0
328944,5,1836,0,0
328964,5,1836,0,0
328984,5,1836,0,0
329004,5,1836,0,0
329024,5,1836,0,0
329044,5,1835,0,0
329064,5,1835,0,0
329084,5,1835,0,0
329104,5,1835,0,0
329124,5,1835,0,0
329144,5,1835,0,0
329164,5,1835,0,0
329184,5,1835,0,0
329204,5,1834,0,0
329224,5,1834,0,0
329244,5,1834,0,0
329264,5,1834,0,0
329284,5,1834,0,0
329304,5,1834,0,0
329324,5,1834,0,0
329344,5,1834,0,0
329364,5,1834,0,0
329384,5,1834,0,0
329404,5,1833,0,0
329424,5,1833,0,0
329444,5,1833,0,0
329464,5,1833,0,0
329484,5,1833,0,0
329504,5,1833,0,0
329524,5,1833,0,0
329544,5,1833,0,0
329564,5,1833,0,0
329584,5,1833,0,0
329604,5,1833,0,0
329624,5,1832,0,0
329644,5,1832,0,0
329664,5,1832,0,0
329684,5,1832,0,0
329704,5,1832,0,0
329724,5,1832,0,0
329744,5,1832,0,0
329764,5,1831,0,0
329784,5,1831,0,0
329804,5,1831,0,0
329824,5,1831,0,0
329844,5,1831,0,0
329864,5,1831,0,0
329884,5,1830,0,0
329904,5,1830,0,0
329924,5,1830,0,0
329944,5,1830,0,0
329964,5,1830,0,0
329984,5,1830,0,0
330004,5,1830,0,0
330024,5,1830,0,0
330044,5,1830,0,0
330064,5,1830,0,0
330084,5,1830,0,0
330104,5,1830,0,0
330124,5,1830,0,0
330144,5,1829,0,0
330164,5,1829,0,0
330184,5,1829,0,0
330204,5,1829,0,0
330224,5,1829,0,0
330244,5,1829,0,0
330264,5,1829,0,0
330284,5,1829,0,0
330304,5,1829,0,0
330324,5,1829,0,0
330344,5,1829,0,0
330364,5,1829,0,0
330384,5,1829,0,0
330404,5,1828,0,0
330424,5,1828,0,0
330444,5,1828,0,0
330464,5,1828,0,0
330484,5,1828,0,0
330504,5,1828,0,0
330524,5,1828,0,0
330544,5,1828,0,0
330564,5,1828,0,0
330584,5,1828,0,0
330604,5,1828,0,0
330624,5,1828,0,0
330644,5,1828,0,0
330664,5,1827,0,0
330684,5,1827,0,0
330704,5,1827,0,0
330724,5,1827,0,0
330744,5,1827,0,0
330764,5,1827,0,0
330784,5,1827,0,0
330804,5,1827,0,0
330824,5,1827,0,0
330844,5,1827,0,0
330864,5,1826,0,0
330884,5,1826,0,0
330904,5,1826,0,0
330924,5,1826,0,0
330944,5,1826,0,0
330964,5,1825,0,0
330984,5,1825,0,0
331004,5,1825,0,0
331024,5,1825,0,0
331044,5,1825,0,0
331064,5,1825,0,0
331084,5,1824,0,0
331104,5,1824,0,0
331124,5,1824,0,0
331144,5,1824,0,0
331164,5,1824,0,0
331184,5,1824,0,0
331204,5,1824,0,0
331224,5,1823,0,0
331244,5,1823,0,0
331264,5,1823,0,0
331284,5,1823,0,0
331304,5,1823,0,0
331324,5,1823,0,0
331344,5,1823,0,0
331364,5,1823,0,0
331384,5,1823,0,0
331404,5,1822,0,0
331424,5,1822,0,0
331444,5,1822,0,0
331464,5,1822,0,0
331484,5,1822,0,0
331504,5,1822,0,0
331524,5,1822,0,0
331544,5,1822,0,0
331564,5,1822,0,0
331584,5,1822,0,0
331604,5,1821,0,0
331624,5,1821,0,0
331644,5,1821,0,0
331664,5,1821,0,0
331684,5,1821,0,0
331704,5,1821,0,0
331724,5,1821,0,0
331744,5,1821,0,0
331764,5,1821,0,0
331784,5,1820,0,0
331804,5,1820,0,0
331824,5,1820,0,0
331844,5,1820,0,0
331864,5,1820,0,0
331884,5,1820,0,0
331904,5,1820,0,0
331924,5,1820,0,0
331944,5,1820,0,0
331964,5,1820,0,0
331984,5,1820,0,0
332004,5,1819,0,0
332024,5,1820,0,0
332044,5,1819,0,0
332064,5,1819,0,0
332084,5,1819,0,0
332104,5,1819,0,0
332124,5,1819,0,0
332144,5,1819,0,0
332164,5,1819,0,0
332184,5,1819,0,0
332204,5,1819,0,0
332224,5,1819,0,0
332244,5,1818,0,0
332264,5,1818,0,0
332284,5,1818,0,0
332304,5,1818,0,0
332324,5,1818,0,0
332344,5,1818,0,0
332364,5,1818,0,0
332384,5,1818,0,0
332404,5,1818,0,0
332424,5,1817,0,0
332444,5,1817,0,0
332464,5,1817,0,0
332484,5,1817,0,0
332504,5,1817,0,0
332524,5,1817,0,0
332544,5,1817,0,0
332564,5,1817,0,0
332584,5,1816,0,0
332604,5,1816,0,0
332624,5,1816,0,0
332644,5,1816,0,0
332664,5,1816,0,0
332684,5,1816,0,0
332704,5,1815,0,0
332724,5,1815,0,0
332744,5,1815,0,0
332764,5,1815,0,0
332784,5,1815,0,0
332804,5,1814,0,0
332824,5,1814,0,0
332844,5,1814,0,0
332864,5,1814,0,0
332884,5,1814,0,0
332904,5,1814,0,0
332924,5,1814,0,0
332944,5,1814,0,0
332964,5,1813,0,0
332984,5,1813,0,0
333004,5,1813,0,0
333024,5,1813,0,0
333044,5,1813,0,0
333064,5,1813,0,0
333084,5,1813,0,0
333104,5,1813,0,0
333124,5,1813,0,0
333144,5,1813,0,0
333164,5,1813,0,0
333184,5,1813,0,0
333204,5,1812,0,0
333224,5,1812,0,0
333244,5,1812,0,0
333264,5,1812,0,0
333284,5,1812,0,0
333304,5,1812,0,0
333324,5,1812,0,0
333344,5,1812,0,0
333364,5,1812,0,0
333384,5,1812,0,0
333404,5,1812,0,0
333424,5,1812,0,0
333444,5,1812,0,0
333464,5,1812,0,0
333484,5,1811,0,0
333504,5,1811,0,0
333524,5,1811,0,0
333544,5,1811,0,0
333564,5,1811,0,0
333584,5,1811,0,0
333604,5,1811,0,0
333624,5,1811,0,0
333644,5,1811,0,0
333664,5,1811,0,0
333684,5,1811,0,0
333704,5,1811,0,0
333724,5,1811,0,0
333744,5,1811,0,0
333764,5,1811,0,0
333784,5,1810,0,0
333804,5,1810,0,0
333824,5,1810,0,0
333844,5,1810,0,0
333864,5,1810,0,0
333884,5,1809,0,0
333904,5,1809,0,0
333924,5,1809,0,0
333944,5,1809,0,0
333964,5,1809,0,0
333984,5,1808,0,0
334004,5,1808,0,0
334024,5,1808,0,0
334044,5,1808,0,0
334064,5,1808,0,0
334084,5,1808,0,0
334104,5,1808,0,0
334124,5,1808,0,0
334144,5,1807,0,0
334164,5,1807,0,0
334184,5,1807,0,0
334204,5,1807,0,0
334224,5,1807,0,0
334244,5,1807,0,0
334264,5,1806,0,0
334284,5,1806,0,0
334304,5,1806,0,0
334324,5,1806,0,0
334344,5,1806,0,0
334364,5,1806,0,0
334384,5,1806,0,0
334404,5,1805,0,0
334424,5,1805,0,0
334444,5,1805,0,0
334464,5,1805,0,0
334484,5,1805,0,0
334504,5,1805,0,0
334524,5,1805,0,0
334544,5,1805,0,0
334564,5,1804,0,0
334584,5,1804,0,0
334604,5,1804,0,0
334624,5,1804,0,0
334644,5,1804,0,0
334664,5,1804,0,0
334684,5,1804,0,0
334704,5,1804,0,0
334724,5,1804,0,0
334744,5,1803,0,0
334764,5,1803,0,0
334784,5,1803,0,0
334804,5,1803,0,0
334824,5,1803,0,0
334844,5,1803,0,0
334864,5,1803,0,0
334884,5,1803,0,0
334904,5,1803,0,0
334924,5,1802,0,0
334944,5,1802,0,0
334964,5,1802,0,0
334984,5,1802,0,0
335004,5,1802,0,0
335024,5,1802,0,0
335044,5,1802,0,0
335064,5,1802,0,0
335084,5,1802,0,0
335104,5,1801,0,0
335124,5,1801,0,0
335144,5,1801,0,0
335164,5,1801,0,0
335184,5,1801,0,0
335204,5,1801,0,0
335224,5,1801,0,0
335244,5,1801,0,0
335264,5,1800,0,0
335284,5,1800,0,0
335304,5,1800,0,0
335324,5,1800,0,0
335344,5,1800,0,0
335364,5,1800,0,0
335384,5,1800,0,0
335404,5,1800,0,0
335424,5,1800,0,0
